IdealT,OtsuT,KittlerT,LloydT,SungT,RidlerT,HuangT,RameshT,Li1T,Li2T,BrinkT,KapurT,SahooT,ShanbhagT,YenT,TsaiT
0.1019608,0.398039,0.209804,0.27243,0.001961,0.399944,0.398039,0.739216,0.242088,0.331373,0.719608,0.872549,0.872596,0.790196,0.884314,0.676471
0.4117647,0.598039,0.598039,0.516576,0.601961,0.597752,0.539216,0.598039,0.557644,0.57451,0.715686,0.794118,0.797027,0.476471,0.798039,0.778431
0.01568628,0.543137,0.037255,0.201728,0.558824,0.548566,0.605882,0.417647,0.523546,0.284314,0.417647,0.84902,0.841183,0.582353,0.856863,0.476471
0.6,0.570588,0.715686,0.35947,0.660784,0.570898,0.684314,0.554902,0.512561,0.539216,0.590196,0.688235,0.694593,0.241176,0.711765,0.570588
0.7960784,0.696078,0.986275,0.547681,0.864706,0.696786,0.970588,0.641176,0.629772,0.656863,0.766667,0.943137,0.909398,0.484314,0.943137,0.766667
0.7019608,0.684314,0.566667,0.544272,0.684314,0.683964,0.692157,0.378431,0.683513,0.680392,0.562745,0.582353,0.586118,0.507843,0.57451,0.64902
0.3529412,0.480392,0.390196,0.332838,0.496078,0.481656,0.535294,0.343137,0.478818,0.476471,0.390196,0.386275,0.389661,0.515686,0.378431,0.476471
0.09019608,0.245098,0.562745,0.568627,0.241176,0.243635,0.260784,0.566667,0.225578,0.237255,0.347059,0.24902,0.250689,0.24902,0.24902,0.24902
0.2588235,0.460784,0.641176,0.005554,0.539216,0.465761,0.523529,0.476471,0.39187,0.429412,0.468627,0.55098,0.559096,0.17451,0.629412,0.433333
0.5372549,0.566667,0.594118,0.501559,0.594118,0.568172,0.719608,0.398039,0.55636,0.558824,0.515686,0.629412,0.628795,0.433333,0.629412,0.641176
0.6196079,0.731373,0.892157,0.333302,0.82549,0.739966,0.84902,0.535294,0.645542,0.656863,0.554902,0.566667,0.566667,0.382353,0.566667,0.660784
0,0.464706,0.005882,0.305206,0.715686,0.465032,0.182353,0.692157,0.27146,0.382353,0.656863,0.833333,0.854024,0.880392,0.876471,0.62549
0.1921569,0.237255,0.245098,0.175899,0.252941,0.238344,0.213725,0.507843,0.218828,0.229412,0.362745,0.284314,0.287538,0.162745,0.288235,0.3
0.8078431,0.527451,0.954902,0.31932,0.978431,0.537468,0.829412,0.594118,0.376578,0.460784,0.688235,0.978431,0.920731,0.060784,0.978431,0.503922
0.3372549,0.37451,0.37451,0.164165,0.398039,0.374745,0.405882,0.527451,0.292396,0.339216,0.44902,0.468627,0.49446,0.445098,0.511765,0.464706
0.4235294,0.692157,0.790196,0.781465,0.719608,0.690462,0.790196,0.339216,0.675688,0.680392,0.398039,0.437255,0.437255,0.386275,0.437255,0.558824
0.2117647,0.307843,0.198039,0.162098,0.311765,0.312507,0.331373,0.445098,0.309372,0.217647,0.366667,0.221569,0.221425,0.158824,0.217647,0.276471
0.5764706,0.739216,0.880392,0.666588,0.801961,0.73956,0.947059,0.711765,0.718114,0.727451,0.762745,0.829412,0.846076,0.441176,0.84902,0.829412
0.7803922,0.782353,0.743137,0.689708,0.790196,0.791405,0.798039,0.484314,0.794174,0.782353,0.645098,0.531373,0.590187,0.790196,0.523529,0.782353
0.4666667,0.511765,0.511765,0.238178,0.55098,0.51734,0.433333,0.539216,0.44252,0.476471,0.543137,0.582353,0.595995,0.382353,0.605882,0.617647
0.3607843,0.527451,0.692157,0.003922,0.609804,0.529078,0.637255,0.503922,0.467779,0.5,0.437255,0.394118,0.536354,0.198039,0.598039,0.472549
0.854902,0.621569,0.970588,0.42954,0.986275,0.621082,0.876471,0.652941,0.53954,0.566667,0.766667,0.986275,0.957158,0.237255,0.986275,0.535294
0.3333333,0.601961,0.5,0.461783,0.684314,0.603802,0.641176,0.598039,0.541951,0.562745,0.645098,0.723529,0.739818,0.656863,0.747059,0.723529
0.4666667,0.656863,0.833333,0.56904,0.621569,0.659707,0.656863,0.660784,0.626617,0.641176,0.727451,0.845098,0.846439,0.754902,0.84902,0.77451
0.3960784,0.437255,0.029412,0.167954,0.445098,0.441605,0.445098,0.652941,0.435043,0.433333,0.354902,0.598039,0.598039,0.429412,0.598039,0.405882
0.5058824,0.535294,0.496078,0.462747,0.531373,0.535026,0.535294,0.535294,0.502205,0.496078,0.613725,0.680392,0.683046,0.378431,0.684314,0.676471
0.4666667,0.590196,0.743137,0.92549,0.590196,0.593567,0.586275,0.319608,0.591733,0.590196,0.417647,0.339216,0.339215,0.598039,0.319608,0.586275
0.8470588,0.888235,0.876471,0.718508,0.892157,0.889956,0.892157,0.590196,0.889714,0.888235,0.794118,0.743137,0.794111,0.888235,0.743137,0.884314
0.2941177,0.311765,0.319608,0.245076,0.323529,0.312336,0.307843,0.417647,0.305711,0.307843,0.366667,0.323529,0.324127,0.264706,0.327451,0.323529
0.427451,0.437255,0.409804,0.375683,0.437255,0.450743,0.703922,0.468627,0.409238,0.429412,0.543137,0.558824,0.558658,0.531373,0.558824,0.598039
0,0.339216,0.005882,0.19804,0.143137,0.34018,0.696078,0.543137,0.209847,0.288235,0.519608,0.645098,0.606102,0.664706,0.664706,0.535294
0.2509804,0.264706,0.292157,0.21023,0.284314,0.264229,0.3,0.527451,0.252971,0.256863,0.366667,0.292157,0.295287,0.166667,0.296078,0.296078
0.7686275,0.829412,0.747059,0.638038,0.833333,0.830301,0.837255,0.480392,0.831194,0.829412,0.684314,0.645098,0.65294,0.637255,0.645098,0.817647
0.3529412,0.445098,0.335294,0.351235,0.476471,0.448734,0.409804,0.460784,0.395557,0.421569,0.527451,0.570588,0.580285,0.64902,0.582353,0.582353
0.01568628,0.362745,0.037255,0.231603,0.284314,0.363201,0.22549,0.637255,0.224888,0.303922,0.617647,0.856863,0.856866,0.719608,0.864706,0.601961
0,0.668627,0.005882,0.178782,0.692157,0.677903,0.727451,0.44902,0.657824,0.664706,0.456863,0.668627,0.66567,0.692157,0.692157,0.578431
0.5607843,0.754902,0.809804,0.829625,0.766667,0.753181,0.821569,0.303922,0.746729,0.75098,0.472549,0.696078,0.692617,0.633333,0.692157,0.672549
0.5921569,0.782353,0.860784,0.858514,0.801961,0.779166,0.868627,0.362745,0.774176,0.77451,0.476471,0.590196,0.589867,0.55098,0.590196,0.688235
0.4901961,0.539216,0.84902,0.141176,0.782353,0.540911,0.488235,0.390196,0.527958,0.531373,0.417647,0.527451,0.533419,0.460784,0.535294,0.617647
0.9921569,0.570588,0.982353,0.385092,0.990196,0.570665,0.660784,0.660784,0.420789,0.488235,0.75098,0.990196,0.946994,0.037255,0.990196,0.519608
0.5882353,0.656863,0.696078,0.584304,0.676471,0.657996,0.656863,0.656863,0.636563,0.645098,0.743137,0.331373,0.339208,0.241176,0.323529,0.798039
0.5960785,0.668627,0.688235,0.558524,0.715686,0.672449,0.817647,0.488235,0.654372,0.660784,0.590196,0.680392,0.679173,0.460784,0.680392,0.723529
0.5607843,0.598039,0.723529,0.496974,0.688235,0.599307,0.578431,0.566667,0.556628,0.57451,0.645098,0.715686,0.714122,0.343137,0.715686,0.7
0.5137255,0.633333,0.503922,0.446883,0.64902,0.638412,0.660784,0.358824,0.633762,0.629412,0.468627,0.503922,0.503744,0.62549,0.5,0.605882
0.7333333,0.727451,0.82549,0.584043,0.790196,0.729282,0.798039,0.523529,0.708512,0.715686,0.598039,0.747059,0.755206,0.515686,0.762745,0.747059
0.007843138,0.307843,0.02549,0.210687,0.001961,0.308853,0.260784,0.503922,0.195771,0.268627,0.484314,0.754902,0.747111,0.605882,0.758824,0.488235
0.5058824,0.554902,0.715686,0.323892,0.645098,0.556278,0.601961,0.55098,0.493917,0.523529,0.590196,0.692157,0.70194,0.233333,0.723529,0.547059
0.4705882,0.527451,0.684314,0.279893,0.613725,0.527338,0.55098,0.535294,0.45888,0.488235,0.586275,0.672549,0.66957,0.182353,0.684314,0.519608
0.5686275,0.566667,0.637255,0.317041,0.621569,0.568318,0.507843,0.566667,0.454749,0.531373,0.617647,0.680392,0.690202,0.370588,0.7,0.641176
0.5019608,0.503922,0.519608,0.257784,0.558824,0.507899,0.598039,0.472549,0.458458,0.480392,0.472549,0.527451,0.526461,0.35098,0.531373,0.547059
0.4509804,0.523529,0.460784,0.352082,0.562745,0.532969,0.605882,0.382353,0.508414,0.515686,0.441176,0.452941,0.465996,0.405882,0.468627,0.547059
0,0.24902,0.005882,0.251238,0.24902,0.251238,0.241176,0.601961,0.234408,0.241176,0.362745,0.637255,0.609818,0.256863,0.645098,0.252941
0.4745098,0.452941,0.472549,0.391113,0.492157,0.453664,0.582353,0.358824,0.555065,0.445098,0.464706,0.480392,0.480253,0.276471,0.476471,0.515686
0,0.445098,0.005882,0.144062,0.445098,0.445178,0.468627,0.692157,0.437962,0.217647,0.362745,0.703922,0.700003,0.464706,0.707843,0.382353
0.007843138,0.3,0.021569,0.159584,0.288235,0.301674,0.543137,0.413725,0.195163,0.260784,0.401961,0.731373,0.716334,0.543137,0.747059,0.437255
0.3568628,0.621569,0.696078,0.703159,0.637255,0.619993,0.715686,0.617647,0.600494,0.609804,0.362745,0.519608,0.405654,0.445098,0.358824,0.496078
0.3019608,0.358824,0.354902,0.272193,0.378431,0.359669,0.413725,0.515686,0.348658,0.35098,0.366667,0.366667,0.36549,0.311765,0.366667,0.378431
0.509804,0.598039,0.652941,0.526845,0.62549,0.597964,0.590196,0.57451,0.566797,0.578431,0.692157,0.758824,0.758593,0.421569,0.758824,0.758824
0.2313726,0.319608,0.178431,0.219558,0.245098,0.32106,0.288235,0.460784,0.255694,0.292157,0.437255,0.456863,0.459244,0.460784,0.460784,0.464706
0.5254902,0.484314,0.55098,0.27385,0.543137,0.485226,0.503922,0.5,0.41554,0.44902,0.531373,0.582353,0.584467,0.366667,0.590196,0.570588
0,0.605882,0.684314,0.305479,0.696078,0.611286,0.762745,0.547059,0.308709,0.523529,0.582353,0.719608,0.747363,0.75098,0.762745,0.601961
0,0.55098,0.005882,0.281727,0.660784,0.555976,0.809804,0.539216,0.242027,0.488235,0.582353,0.680392,0.715279,0.770588,0.727451,0.617647
0.6117647,0.680392,0.888235,0.683314,0.684314,0.683314,0.660784,0.35098,0.682722,0.676471,0.492157,0.609804,0.609361,0.672549,0.609804,0.7
0.3647059,0.464706,0.394118,0.195376,0.472549,0.466395,0.307843,0.562745,0.366272,0.413725,0.523529,0.543137,0.557326,0.42549,0.570588,0.594118
0.4078431,0.55098,0.245098,0.811765,0.55098,0.55401,0.55098,0.335294,0.551115,0.55098,0.398039,0.394118,0.401626,0.55098,0.394118,0.531373
0,0.245098,0.005882,0.110028,0.005882,0.246125,0.15098,0.711765,0.155059,0.209804,0.366667,0.782353,0.766672,0.464706,0.798039,0.35098
0.4117647,0.394118,0.44902,0.316364,0.433333,0.394366,0.358824,0.382353,0.369298,0.382353,0.433333,0.468627,0.467592,0.24902,0.468627,0.468627
0.6588235,0.668627,0.707843,0.438455,0.723529,0.669149,0.727451,0.539216,0.633586,0.645098,0.547059,0.692157,0.708241,0.437255,0.715686,0.707843
0.4666667,0.566667,0.605882,0.520015,0.586275,0.566248,0.821569,0.566667,0.529726,0.547059,0.696078,0.731373,0.73116,0.217647,0.731373,0.739216
0.3764706,0.445098,0.429412,0.324968,0.488235,0.450555,0.554902,0.378431,0.426724,0.433333,0.413725,0.441176,0.440408,0.358824,0.437255,0.484314
0.4352941,0.44902,0.539216,0.253752,0.492157,0.449163,0.456863,0.460784,0.394534,0.421569,0.44902,0.547059,0.5552,0.343137,0.57451,0.488235
0.7607843,0.731373,0.829412,0.637847,0.817647,0.730328,0.782353,0.55098,0.703436,0.711765,0.684314,0.743137,0.742647,0.888235,0.731373,0.766667
0.4470588,0.445098,0.401961,0.382356,0.421569,0.448682,0.707843,0.44902,0.403069,0.421569,0.562745,0.590196,0.590036,0.594118,0.590196,0.609804
0.2117647,0.323529,0.190196,0.070423,0.331373,0.32847,0.35098,0.562745,0.319867,0.319608,0.362745,0.507843,0.503922,0.586275,0.507843,0.303922
0.6901961,0.605882,0.7,0.470067,0.684314,0.607439,0.692157,0.492157,0.575387,0.578431,0.543137,0.55098,0.550131,0.264706,0.547059,0.609804
0.2784314,0.331373,0.331373,0.246615,0.347059,0.339175,0.35098,0.464706,0.335528,0.331373,0.362745,0.284314,0.284314,0.272549,0.284314,0.335294
0.4235294,0.433333,0.433333,0.355119,0.476471,0.435173,0.543137,0.362745,0.419024,0.42549,0.413725,0.433333,0.433052,0.339216,0.433333,0.472549
0.7450981,0.676471,0.762745,0.473376,0.747059,0.679721,0.794118,0.543137,0.645908,0.656863,0.582353,0.75098,0.744441,0.562745,0.766667,0.656863
0.4156863,0.484314,0.719608,0.346358,0.637255,0.485326,0.523529,0.527451,0.347257,0.42549,0.684314,0.743137,0.770473,0.707843,0.778431,0.594118
0.4392157,0.390196,0.515686,0.301897,0.464706,0.391867,0.401961,0.394118,0.358882,0.37451,0.460784,0.527451,0.522543,0.166667,0.527451,0.394118
0.145098,0.198039,0.15098,0.117333,0.205882,0.19992,0.190196,0.401961,0.187523,0.194118,0.343137,0.201961,0.205038,0.201961,0.205882,0.217647
0.5843138,0.629412,0.633333,0.552387,0.641176,0.63293,0.641176,0.417647,0.630713,0.629412,0.488235,0.586275,0.586275,0.562745,0.586275,0.613725
0.9647059,0.727451,0.990196,0.588421,0.903922,0.735187,0.727451,0.676471,0.69115,0.696078,0.805882,0.966667,0.954832,0.547059,0.966667,0.676471
0.7647059,0.684314,0.876471,0.530464,0.813725,0.71744,0.778431,0.609804,0.647795,0.660784,0.664706,0.688235,0.695081,0.386275,0.696078,0.7
0.7960784,0.598039,0.994118,0.449382,0.998039,0.602398,0.852941,0.601961,0.499932,0.547059,0.794118,0.84902,0.836478,0.135294,0.84902,0.680392
0.9490196,0.786275,0.970588,0.699052,0.923529,0.799391,0.735294,0.531373,0.75299,0.758824,0.762745,0.978431,0.976902,0.731373,0.978431,0.770588
0.572549,0.566667,0.633333,0.327118,0.621569,0.566432,0.527451,0.566667,0.484475,0.527451,0.605882,0.672549,0.669689,0.366667,0.676471,0.652941
0.6039216,0.680392,0.641176,0.59134,0.688235,0.685227,0.7,0.401961,0.689223,0.680392,0.566667,0.590196,0.590196,0.519608,0.590196,0.660784
0.3137255,0.409804,0.598039,0.620802,0.405882,0.404617,0.409804,0.633333,0.405873,0.405882,0.362745,0.605882,0.594127,0.605882,0.605882,0.413725
0.4196078,0.445098,0.488235,0.382287,0.480392,0.44688,0.433333,0.398039,0.432215,0.437255,0.452941,0.511765,0.511125,0.543137,0.511765,0.519608
0.5607843,0.539216,0.539216,0.467224,0.543137,0.538366,0.531373,0.539216,0.50602,0.519608,0.641176,0.684314,0.684087,0.370588,0.684314,0.692157
0.5803922,0.609804,0.7,0.509557,0.668627,0.611079,0.652941,0.484314,0.588211,0.598039,0.558824,0.656863,0.656465,0.370588,0.660784,0.637255
0.02745098,0.441176,0.064706,0.287552,0.001961,0.439431,0.437255,0.809804,0.261397,0.366667,0.778431,0.84902,0.856961,0.872549,0.876471,0.711765
0.6901961,0.727451,0.633333,0.564446,0.743137,0.742754,0.77451,0.37451,0.740958,0.727451,0.543137,0.645098,0.644385,0.766667,0.645098,0.739216
0.4078431,0.417647,0.417647,0.333227,0.445098,0.422672,0.562745,0.366667,0.403344,0.409804,0.413725,0.441176,0.440531,0.484314,0.441176,0.476471
0.8235294,0.798039,0.923529,0.705251,0.876471,0.80292,0.888235,0.5,0.786596,0.790196,0.55098,0.9,0.900846,0.594118,0.911765,0.805882
0.4196078,0.617647,0.558824,0.329113,0.688235,0.623208,0.77451,0.507843,0.54742,0.57451,0.519608,0.496078,0.495138,0.362745,0.484314,0.629412
0.9098039,0.535294,0.943137,0.352473,0.958824,0.538063,0.594118,0.594118,0.378595,0.456863,0.696078,0.958824,0.915422,0.013725,0.958824,0.503922
0.6078432,0.696078,0.57451,0.419171,0.707843,0.704885,0.715686,0.409804,0.705814,0.696078,0.511765,0.437255,0.445097,0.703922,0.437255,0.688235
0.627451,0.519608,0.966667,0.290478,0.982353,0.745042,0.786275,0.62549,0.717635,0.464706,0.668627,0.664706,0.653754,0.15098,0.664706,0.668627
0.5490196,0.719608,0.747059,0.544976,0.762745,0.721485,0.77451,0.519608,0.709155,0.711765,0.562745,0.554902,0.573731,0.468627,0.55098,0.715686
0.8313726,0.562745,0.947059,0.361103,0.739216,0.563496,0.837255,0.566667,0.437018,0.5,0.727451,0.02549,0.02549,0.135294,0.02549,0.480392
0.4078431,0.484314,0.445098,0.230069,0.511765,0.484974,0.35098,0.562745,0.39078,0.437255,0.547059,0.558824,0.567882,0.37451,0.57451,0.613725
0.5176471,0.582353,0.554902,0.257382,0.617647,0.587928,0.645098,0.539216,0.529815,0.554902,0.558824,0.598039,0.598997,0.503922,0.605882,0.64902
0.2627451,0.319608,0.182353,0.215616,0.233333,0.322559,0.547059,0.429412,0.25371,0.288235,0.417647,0.413725,0.413725,0.527451,0.413725,0.452941
0.345098,0.629412,0.715686,0.745332,0.656863,0.6291,0.798039,0.62549,0.606716,0.617647,0.362745,0.362745,0.450806,0.37451,0.362745,0.476471
0.4,0.472549,0.613725,0.229735,0.543137,0.47315,0.390196,0.488235,0.381119,0.429412,0.554902,0.664706,0.680402,0.288235,0.696078,0.535294
0.7803922,0.617647,0.994118,0.481193,0.837255,0.619269,0.829412,0.652941,0.5368,0.566667,0.82549,0.935294,0.911921,0.237255,0.935294,0.590196
0.6156863,0.711765,0.821569,0.672524,0.739216,0.714039,0.927451,0.703922,0.694659,0.7,0.770588,0.82549,0.82515,0.543137,0.82549,0.837255
0.4470588,0.735294,0.805882,0.827992,0.758824,0.735079,0.829412,0.37451,0.726374,0.731373,0.468627,0.476471,0.483828,0.660784,0.468627,0.633333
0.427451,0.707843,0.872549,0.626087,0.868627,0.710926,0.9,0.645098,0.658453,0.676471,0.715686,0.786275,0.865916,0.727451,0.876471,0.790196
0.4745098,0.519608,0.692157,0.269657,0.609804,0.523647,0.558824,0.535294,0.443708,0.480392,0.570588,0.688235,0.691804,0.22549,0.719608,0.519608
0.4784314,0.554902,0.523529,0.282028,0.586275,0.555602,0.523529,0.543137,0.493868,0.523529,0.558824,0.598039,0.596563,0.42549,0.601961,0.64902
0.7921569,0.570588,0.95098,0.368804,0.978431,0.570826,0.798039,0.641176,0.432595,0.5,0.731373,0.978431,0.931265,0.088235,0.978431,0.558824
0.2627451,0.484314,0.703922,0.268227,0.617647,0.485802,0.672549,0.55098,0.355653,0.42549,0.558824,0.613725,0.649653,0.370588,0.664706,0.543137
0.9490196,0.645098,0.962745,0.538858,0.970588,0.644949,0.645098,0.652941,0.573074,0.601961,0.841176,0.970588,0.962809,0.205882,0.970588,0.570588
0.2862745,0.578431,0.75098,0.003922,0.660784,0.579193,0.692157,0.441176,0.532161,0.55098,0.398039,0.362745,0.372182,0.347059,0.37451,0.468627
0.5686275,0.562745,0.605882,0.411094,0.613725,0.564645,0.586275,0.441176,0.540227,0.55098,0.480392,0.582353,0.584797,0.437255,0.586275,0.57451
0.7843137,0.55098,0.990196,0.368056,0.747059,0.550892,0.594118,0.594118,0.414374,0.476471,0.880392,0.868627,0.949071,0.005882,0.994118,0.503922
0.8,0.754902,0.076471,0.347734,0.762745,0.75947,0.754902,0.629412,0.756216,0.754902,0.629412,0.856863,0.693782,0.754902,0.860784,0.676471
0.4196078,0.42549,0.480392,0.348881,0.468627,0.427126,0.441176,0.370588,0.406809,0.417647,0.437255,0.488235,0.487359,0.272549,0.488235,0.480392
0.5176471,0.598039,0.652941,0.529004,0.629412,0.599204,0.598039,0.57451,0.5681,0.582353,0.692157,0.758824,0.758598,0.417647,0.758824,0.758824
0.2705882,0.578431,0.727451,0.576096,0.64902,0.579575,0.684314,0.441176,0.540756,0.558824,0.378431,0.339216,0.339216,0.354902,0.339216,0.464706
0.4745098,0.488235,0.476471,0.415628,0.503922,0.492326,0.492157,0.292157,0.484803,0.484314,0.382353,0.5,0.499503,0.44902,0.5,0.523529
0.5921569,0.547059,0.558824,0.277472,0.558824,0.551184,0.566667,0.303922,0.547102,0.547059,0.401961,0.339216,0.381927,0.531373,0.303922,0.539216
0.4039216,0.554902,0.582353,0.407568,0.598039,0.556791,0.613725,0.42549,0.536023,0.543137,0.476471,0.55098,0.547569,0.394118,0.55098,0.578431
0.5215687,0.480392,0.480392,0.453145,0.480392,0.538017,0.480392,0.539216,0.505627,0.480392,0.629412,0.692157,0.691509,0.362745,0.692157,0.688235
0.5764706,0.613725,0.609804,0.316379,0.656863,0.614872,0.7,0.539216,0.572927,0.590196,0.547059,0.641176,0.646769,0.55098,0.652941,0.672549
0.5960785,0.590196,0.594118,0.520861,0.594118,0.591613,0.590196,0.429412,0.591449,0.590196,0.503922,0.515686,0.519524,0.590196,0.492157,0.578431
0.4901961,0.464706,0.511765,0.234917,0.511765,0.465541,0.492157,0.468627,0.399862,0.433333,0.519608,0.562745,0.569631,0.437255,0.57451,0.554902
0.7568628,0.680392,0.805882,0.504945,0.770588,0.681942,0.711765,0.609804,0.639484,0.652941,0.652941,0.805882,0.794542,0.460784,0.813725,0.688235
0.3960784,0.472549,0.421569,0.199446,0.492157,0.474116,0.335294,0.57451,0.37691,0.42549,0.519608,0.55098,0.563813,0.401961,0.57451,0.598039
0.6588235,0.664706,0.845098,0.508965,0.770588,0.664825,0.735294,0.621569,0.618302,0.637255,0.672549,0.809804,0.821808,0.390196,0.833333,0.684314
0.6745098,0.692157,0.715686,0.57603,0.758824,0.693992,0.809804,0.484314,0.67343,0.680392,0.590196,0.664706,0.664249,0.468627,0.660784,0.731373
0.372549,0.382353,0.386275,0.30174,0.401961,0.383974,0.390196,0.347059,0.371063,0.378431,0.386275,0.421569,0.420695,0.476471,0.421569,0.437255
0.8117647,0.778431,0.880392,0.700796,0.845098,0.78222,0.801961,0.488235,0.769245,0.770588,0.621569,0.821569,0.830458,0.42549,0.841176,0.762745
0.3529412,0.394118,0.401961,0.219571,0.42549,0.399572,0.464706,0.507843,0.328693,0.366667,0.460784,0.480392,0.496863,0.343137,0.507843,0.492157
0.6235294,0.790196,0.880392,0.868459,0.821569,0.791023,0.907843,0.405882,0.784431,0.786275,0.503922,0.429412,0.460557,0.347059,0.429412,0.684314
0.3333333,0.445098,0.586275,0.215603,0.515686,0.44618,0.445098,0.460784,0.346003,0.394118,0.527451,0.637255,0.649988,0.24902,0.672549,0.523529
0.7019608,0.637255,0.715686,0.562653,0.703922,0.640782,0.668627,0.488235,0.619223,0.62549,0.582353,0.633333,0.691426,0.237255,0.696078,0.64902
0.5254902,0.484314,0.598039,0.273723,0.562745,0.488656,0.554902,0.507843,0.411211,0.44902,0.55098,0.609804,0.61487,0.311765,0.62549,0.543137
0.3137255,0.327451,0.331373,0.246165,0.343137,0.329712,0.358824,0.496078,0.323802,0.323529,0.362745,0.311765,0.313764,0.256863,0.315686,0.335294
0.3411765,0.452941,0.366667,0.194857,0.484314,0.461145,0.323529,0.554902,0.357275,0.409804,0.515686,0.523529,0.538532,0.445098,0.547059,0.594118
0.4352941,0.476471,0.496078,0.402535,0.503922,0.47807,0.641176,0.413725,0.462513,0.468627,0.480392,0.543137,0.542511,0.35098,0.543137,0.558824
0.8,0.786275,0.872549,0.673429,0.841176,0.788145,0.837255,0.484314,0.775546,0.778431,0.578431,0.801961,0.810855,0.598039,0.817647,0.794118
0.4078431,0.421569,0.460784,0.195855,0.472549,0.421773,0.511765,0.484314,0.344517,0.386275,0.488235,0.511765,0.539286,0.468627,0.55098,0.511765
0.345098,0.445098,0.558824,0.191783,0.511765,0.452978,0.5,0.476471,0.363029,0.409804,0.515686,0.609804,0.638522,0.252941,0.660784,0.531373
0.5176471,0.539216,0.476471,0.41166,0.633333,0.635223,0.692157,0.409804,0.632825,0.535294,0.484314,0.527451,0.527166,0.456863,0.523529,0.601961
0.5372549,0.703922,0.860784,0.654676,0.852941,0.702914,0.915686,0.703922,0.678611,0.688235,0.762745,0.864706,0.863914,0.782353,0.864706,0.813725
0,0.221569,0.005882,0.116507,0.323529,0.22575,0.421569,0.621569,0.144914,0.194118,0.362745,0.598039,0.594166,0.401961,0.605882,0.327451
0.6470588,0.782353,0.033333,0.988235,0.794118,0.780017,0.805882,0.57451,0.777823,0.77451,0.578431,0.786275,0.707054,0.786275,0.786275,0.688235
0.454902,0.55098,0.833333,0.548209,0.547059,0.548209,0.519608,0.292157,0.547088,0.543137,0.362745,0.660784,0.525681,0.527451,0.484314,0.590196
0.7372549,0.594118,0.994118,0.448223,0.817647,0.599528,0.927451,0.598039,0.494143,0.543137,0.794118,0.923529,0.897294,0.178431,0.923529,0.594118
0.7058824,0.672549,0.907843,0.586118,0.911765,0.903231,0.903922,0.645098,0.899916,0.641176,0.758824,0.852941,0.84981,0.766667,0.856863,0.829412
0.2901961,0.354902,0.370588,0.242867,0.370588,0.356637,0.394118,0.535294,0.353508,0.354902,0.362745,0.311765,0.311765,0.209804,0.311765,0.331373
0.4,0.413725,0.762745,0.19549,0.417647,0.417837,0.382353,0.64902,0.39925,0.405882,0.386275,0.405882,0.410839,0.590196,0.413725,0.507843
0.627451,0.723529,0.452941,0.952941,0.723529,0.725622,0.723529,0.382353,0.72476,0.723529,0.554902,0.515686,0.515685,0.731373,0.5,0.711765
0.3411765,0.382353,0.3,0.274433,0.343137,0.383709,0.382353,0.398039,0.328154,0.35098,0.484314,0.496078,0.495737,0.601961,0.496078,0.519608
0.5960785,0.543137,0.711765,0.29388,0.641176,0.544285,0.64902,0.547059,0.474253,0.507843,0.617647,0.715686,0.725376,0.405882,0.739216,0.492157
0.5764706,0.605882,0.62549,0.340458,0.64902,0.607005,0.645098,0.570588,0.560427,0.578431,0.570588,0.660784,0.661248,0.460784,0.668627,0.672549
0.5019608,0.731373,0.821569,0.826068,0.754902,0.609729,0.860784,0.347059,0.609605,0.727451,0.433333,0.484314,0.487947,0.57451,0.484314,0.629412
0.2313726,0.229412,0.221569,0.11341,0.237255,0.230597,0.229412,0.601961,0.217884,0.22549,0.366667,0.24902,0.251204,0.190196,0.252941,0.260784
0.7411765,0.731373,0.770588,0.511747,0.778431,0.736413,0.829412,0.566667,0.712618,0.719608,0.609804,0.629412,0.629412,0.511765,0.629412,0.723529
0.4980392,0.507843,0.5,0.439658,0.507843,0.508001,0.747059,0.507843,0.474313,0.484314,0.594118,0.617647,0.617647,0.539216,0.617647,0.652941
0.7882353,0.758824,0.860784,0.623342,0.801961,0.759492,0.782353,0.464706,0.744145,0.747059,0.5,0.817647,0.833785,0.656863,0.845098,0.786275
0.8470588,0.837255,0.939216,0.780023,0.9,0.838998,0.872549,0.570588,0.830262,0.833333,0.62549,0.927451,0.927971,0.672549,0.931373,0.856863
0.4039216,0.417647,0.413725,0.360463,0.433333,0.419046,0.464706,0.245098,0.414892,0.413725,0.366667,0.417647,0.416607,0.37451,0.417647,0.429412
0.6196079,0.62549,0.676471,0.390803,0.684314,0.625835,0.672549,0.554902,0.574522,0.594118,0.594118,0.664706,0.663688,0.378431,0.664706,0.680392
0.4784314,0.598039,0.276471,0.831373,0.598039,0.600558,0.594118,0.311765,0.598297,0.598039,0.437255,0.421569,0.580159,0.598039,0.609804,0.594118
0,0.198039,0.005882,0.201052,0.194118,0.201052,0.198039,0.5,0.18323,0.194118,0.339216,0.433333,0.425911,0.229412,0.44902,0.237255
0.3411765,0.445098,0.715686,0.721922,0.429412,0.432022,0.394118,0.605882,0.430498,0.429412,0.354902,0.570588,0.570588,0.409804,0.570588,0.492157
0.6156863,0.578431,0.629412,0.485882,0.613725,0.578083,0.609804,0.405882,0.564853,0.570588,0.460784,0.633333,0.633587,0.378431,0.637255,0.598039
